INDEX;SEQ_NFE;COD_UF_EMIT;TIP_FIN_NFE;ID_PROD;CEST_COMPLETO;COD_CST;NCM_COMPLETO;CFOP_COMPLETO;EMIT_CNAE_COMPLETO;EMIT_CRT;EMIT_IND_SN;DEST_CNAE_COMPLETO;DEST_SITUACAO;TIPO_IMPOSTO;DEST_IND_SN;DEST_POSSUI_IE;EMIT_CNAE_DIVISAO;EMIT_CNAE_GRUPO;EMIT_CNAE_CLASSE;DEST_CNAE_DIVISAO;DEST_CNAE_GRUPO;DEST_CNAE_CLASSE;NCM_CAPITULO;NCM_POSICAO;NCM_SUBPOSICAO;CFOP_NATUREZA;CFOP_OPERACAO;POSSUI_CEST;CEST_SEGMENTO;CEST_ITEM
6579;438955221;PE;1;2944415457;800300;0;68042211;6102;AUSENTE;3;N;47440020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;68;6804;680422;6;102;1;80;80030
6580;438955221;PE;1;2944415458;800700;0;82029990;6102;AUSENTE;3;N;47440020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;82;8202;820299;6;102;1;80;80070
6581;438955221;PE;1;2944415459;801000;0;82055900;6102;AUSENTE;3;N;47440020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;82;8205;820559;6;102;1;80;80100
6582;438955221;PE;1;2944415460;801900;0;84679900;6102;AUSENTE;3;N;47440020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;84;8467;846799;6;102;1;80;80190
6583;438955221;PE;1;2944415461;0;0;39269090;6102;AUSENTE;3;N;47440020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3926;392690;6;102;0;AUSENTE;AUSENTE
6584;438955221;PE;1;2944415462;0;0;39269090;6102;AUSENTE;3;N;47440020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3926;392690;6;102;0;AUSENTE;AUSENTE
6585;438955221;PE;1;2944415463;0;0;39269090;6102;AUSENTE;3;N;47440020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3926;392690;6;102;0;AUSENTE;AUSENTE
6586;440032122;SP;1;2950568398;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6587;440032122;SP;1;2950568399;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6588;440032122;SP;1;2950568400;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6589;440032122;SP;1;2950568401;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6590;440032122;SP;1;2950568402;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6591;440032122;SP;1;2950568403;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6592;440032122;SP;1;2950568404;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6593;440032122;SP;1;2950568405;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6594;440032122;SP;1;2950568406;0;0;39249000;6101;AUSENTE;1;S;47890040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;478;4789;39;3924;392490;6;101;0;AUSENTE;AUSENTE
6595;438800752;ES;1;2943481285;0;0;94036000;6101;AUSENTE;3;N;45307030;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;45;453;4530;94;9403;940360;6;101;0;AUSENTE;AUSENTE
6596;438800752;ES;1;2943481286;0;0;94036000;6101;AUSENTE;3;N;45307030;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;45;453;4530;94;9403;940360;6;101;0;AUSENTE;AUSENTE
6597;438800752;ES;1;2943481287;0;0;94036000;6101;AUSENTE;3;N;45307030;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;45;453;4530;94;9403;940360;6;101;0;AUSENTE;AUSENTE
6598;440901126;PE;1;2955515851;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6599;440901126;PE;1;2955515852;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6600;440901126;PE;1;2955515853;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6601;440901126;PE;1;2955515854;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6602;440901126;PE;1;2955515855;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6603;440901126;PE;1;2955515856;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6604;440901126;PE;1;2955515857;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6605;440901126;PE;1;2955515858;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6606;440901126;PE;1;2955515859;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6607;440901126;PE;1;2955515860;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
6608;438300589;SP;1;2941092264;0;0;48194000;6102;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;48;4819;481940;6;102;0;AUSENTE;AUSENTE
6609;438300589;SP;1;2941092265;0;0;48194000;6102;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;48;4819;481940;6;102;0;AUSENTE;AUSENTE
6610;438300589;SP;1;2941092266;0;0;48211000;6101;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;48;4821;482110;6;101;0;AUSENTE;AUSENTE
6611;438300589;SP;1;2941092267;0;0;48211000;6101;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;48;4821;482110;6;101;0;AUSENTE;AUSENTE
6612;438300589;SP;1;2941092268;0;0;48211000;6101;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;48;4821;482110;6;101;0;AUSENTE;AUSENTE
6613;438300589;SP;1;2941092269;0;0;48194000;6102;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;48;4819;481940;6;102;0;AUSENTE;AUSENTE
6614;438300589;SP;1;2941092270;0;0;48194000;6102;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;48;4819;481940;6;102;0;AUSENTE;AUSENTE
6615;438300589;SP;1;2941092271;0;0;39232190;6102;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6616;438300589;SP;1;2941092272;0;0;39232190;6102;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6617;438300589;SP;1;2941092273;0;0;39232190;6102;18130010;3;N;47717010;2;ANT;0;1;18;181;1813;47;477;4771;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6618;440587094;RS;1;2953747130;0;0;38112190;6102;AUSENTE;3;N;45307030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;45;453;4530;38;3811;381121;6;102;0;AUSENTE;AUSENTE
6619;440587094;RS;1;2953747131;0;0;38112190;6102;AUSENTE;3;N;45307030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;45;453;4530;38;3811;381121;6;102;0;AUSENTE;AUSENTE
6620;440587094;RS;1;2953747132;0;0;38112190;6102;AUSENTE;3;N;45307030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;45;453;4530;38;3811;381121;6;102;0;AUSENTE;AUSENTE
6621;440587094;RS;1;2953747133;0;0;38249941;6101;AUSENTE;3;N;45307030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;45;453;4530;38;3824;382499;6;101;0;AUSENTE;AUSENTE
6622;437453609;PR;1;2936265808;0;0;39235000;6102;47598990;1;S;47717010;2;ANT;0;1;47;475;4759;47;477;4771;39;3923;392350;6;102;0;AUSENTE;AUSENTE
6623;436416351;CE;1;2931393258;2803800;0;61091000;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6109;610910;6;101;1;28;28038
6624;436416351;CE;1;2931393259;2803800;0;61123100;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611231;6;101;1;28;28038
6625;436416351;CE;1;2931393260;2803800;0;61123100;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611231;6;101;1;28;28038
6626;436416351;CE;1;2931393261;2803800;0;61123100;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611231;6;101;1;28;28038
6627;436416351;CE;1;2931393262;2803800;0;61123100;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611231;6;101;1;28;28038
6628;436416351;CE;1;2931393263;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
6629;436416351;CE;1;2931393264;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
6630;436416351;CE;1;2931393265;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
6631;436416351;CE;1;2931393266;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
6632;436416351;CE;1;2931393267;2803800;0;61123900;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;61;6112;611239;6;101;1;28;28038
6633;436416351;CE;1;2931393268;2803600;0;65050011;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;65;6505;650500;6;101;1;28;28036
6634;436416351;CE;1;2931393269;2803600;0;65050011;6101;AUSENTE;3;N;47130040;2;ANT;1;1;AUSENTE;AUSENTE;AUSENTE;47;471;4713;65;6505;650500;6;101;1;28;28036
6635;440489760;PE;1;2953122674;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
6636;440489760;PE;1;2953122675;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
6637;440489760;PE;1;2953122676;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
6638;440489760;PE;1;2953122677;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
6639;440489760;PE;1;2953122678;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
6640;440489760;PE;1;2953122679;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
6641;440489760;PE;1;2953122680;0;0;94032010;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940320;6;152;0;00;00000
6642;440489760;PE;1;2953122681;0;0;94034000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940340;6;152;0;00;00000
6643;440489760;PE;1;2953122682;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
6644;440489760;PE;1;2953122683;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
6645;438153963;SC;1;2940206279;0;0;62034200;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;62;6203;620342;6;102;0;AUSENTE;AUSENTE
6646;438153963;SC;1;2940206280;0;0;62034200;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;62;6203;620342;6;102;0;AUSENTE;AUSENTE
6647;438153963;SC;1;2940206281;0;0;62034300;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;62;6203;620343;6;102;0;AUSENTE;AUSENTE
6648;438153963;SC;1;2940206282;0;0;61091000;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610910;6;102;0;AUSENTE;AUSENTE
6649;438153963;SC;1;2940206283;0;0;61091000;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610910;6;102;0;AUSENTE;AUSENTE
6650;438153963;SC;1;2940206284;0;0;61099000;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;102;0;AUSENTE;AUSENTE
6651;438153963;SC;1;2940206285;0;0;61099000;6102;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;102;0;AUSENTE;AUSENTE
6652;437740764;SP;1;2937838458;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6653;437740764;SP;1;2937838458;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6654;437740764;SP;1;2937838458;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6655;437740764;SP;1;2937838459;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6656;437740764;SP;1;2937838459;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6657;437740764;SP;1;2937838459;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6658;437740764;SP;1;2937838460;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6659;437740764;SP;1;2937838460;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6660;437740764;SP;1;2937838460;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6661;437740764;SP;1;2937838461;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6662;437740764;SP;1;2937838461;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6663;437740764;SP;1;2937838461;0;90;49119900;6949;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;49;4911;491199;6;949;0;AUSENTE;AUSENTE
6664;439996065;RJ;1;2950373732;2805800;0;83011000;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;83;8301;830110;6;102;1;28;28058
6665;439996065;RJ;1;2950373733;2805800;0;83011000;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;83;8301;830110;6;102;1;28;28058
6666;440515426;RJ;1;2953372816;1900500;0;42023100;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420231;6;102;1;19;19005
6667;440515426;RJ;1;2953372817;2803700;0;42023100;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420231;6;102;1;28;28037
6668;440515426;RJ;1;2953372818;2805800;0;42023200;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420232;6;102;1;28;28058
6669;439996231;RJ;1;2950372640;2805800;0;42023100;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420231;6;102;1;28;28058
6670;439996230;RJ;1;2950372639;2805800;0;42023100;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420231;6;102;1;28;28058
6671;440975103;PE;1;2956045959;1707905;0;16024900;6152;AUSENTE;3;N;46397010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;463;4639;16;1602;160249;6;152;1;17;17079
6672;440991754;PE;1;2956142831;1707800;0;16010000;6152;AUSENTE;3;N;46397010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;463;4639;16;1601;160100;6;152;1;17;17078
6673;440991754;PE;1;2956142832;1707800;0;16010000;6152;AUSENTE;3;N;46397010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;463;4639;16;1601;160100;6;152;1;17;17078
6674;440991754;PE;1;2956142833;1707800;0;16010000;6152;AUSENTE;3;N;46397010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;46;463;4639;16;1601;160100;6;152;1;17;17078
6675;440669126;PE;1;2954159670;0;0;76151000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;76;7615;761510;6;152;0;00;00000
6676;440669126;PE;1;2954159671;0;0;76151000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;76;7615;761510;6;152;0;00;00000
6677;440669126;PE;1;2954159672;0;0;82152000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;82;8215;821520;6;152;0;00;00000
6678;440669126;PE;1;2954159673;1400700;0;69111010;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;69;6911;691110;6;152;1;14;14007
6679;440669126;PE;1;2954159674;0;0;73269090;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;73;7326;732690;6;152;0;00;00000
6680;440669126;PE;1;2954159675;0;0;76151000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;76;7615;761510;6;152;0;00;00000
6681;440669126;PE;1;2954159676;0;0;76151000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;76;7615;761510;6;152;0;00;00000
6682;440148003;SC;1;2951351316;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
6683;440148003;SC;1;2951351317;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
6684;440148003;SC;1;2951351318;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
6685;440148003;SC;1;2951351319;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
6686;440148003;SC;1;2951351320;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
6687;440148003;SC;1;2951351321;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
6688;440148003;SC;1;2951351322;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6689;440148003;SC;1;2951351323;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6690;440148003;SC;1;2951351324;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6691;440148003;SC;1;2951351325;0;0;48219000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4821;482190;6;102;0;AUSENTE;AUSENTE
6692;440148003;SC;1;2951351326;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
6693;440148003;SC;1;2951351327;0;0;49111010;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;49;4911;491110;6;102;0;AUSENTE;AUSENTE
6694;440148003;SC;1;2951351328;0;0;39201099;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3920;392010;6;102;0;AUSENTE;AUSENTE
6695;440148003;SC;1;2951351329;0;0;39232190;6102;AUSENTE;3;N;22293030;2;STDIF;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6696;440148003;SC;1;2951351330;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6697;440148003;SC;1;2951351331;0;0;49111010;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;49;4911;491110;6;102;0;AUSENTE;AUSENTE
6698;440148003;SC;1;2951351332;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6699;440148003;SC;1;2951351333;0;0;49111010;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;49;4911;491110;6;102;0;AUSENTE;AUSENTE
6700;440148003;SC;1;2951351334;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
6701;440148003;SC;1;2951351335;0;0;48239099;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4823;482390;6;102;0;AUSENTE;AUSENTE
6702;440148003;SC;1;2951351336;0;0;49111010;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;49;4911;491110;6;102;0;AUSENTE;AUSENTE
6703;440148003;SC;1;2951351337;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6704;440148003;SC;1;2951351338;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6705;440148003;SC;1;2951351339;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
6706;440148003;SC;1;2951351340;0;0;39199090;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3919;391990;6;102;0;AUSENTE;AUSENTE
6707;438784437;SP;1;2943411538;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
6708;438784437;SP;1;2943411539;2806100;0;76151000;6101;AUSENTE;1;S;47296990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;472;4729;76;7615;761510;6;101;1;28;28061
