;SEQ_NFE;COD_UF_EMIT;TIP_FIN_NFE;ID_PROD;CEST_COMPLETO;COD_CST;NCM_COMPLETO;CFOP_COMPLETO;EMIT_CNAE_COMPLETO;EMIT_CRT;EMIT_IND_SN;DEST_CNAE_COMPLETO;DEST_SITUACAO;TIPO_IMPOSTO;DEST_IND_SN;DEST_POSSUI_IE;EMIT_CNAE_DIVISAO;EMIT_CNAE_GRUPO;EMIT_CNAE_CLASSE;DEST_CNAE_DIVISAO;DEST_CNAE_GRUPO;DEST_CNAE_CLASSE;NCM_CAPITULO;NCM_POSICAO;NCM_SUBPOSICAO;CFOP_NATUREZA;CFOP_OPERACAO;POSSUI_CEST;CEST_SEGMENTO;CEST_ITEM
13193;437713437;PE;1;2937673516;105000;10;84833029;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;84;8483;848330;6;403;1;10;10500
13194;437713437;PE;1;2937673517;107500;10;87089300;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870893;6;403;1;10;10750
13195;437713437;PE;1;2937673518;105500;10;85129000;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;85;8512;851290;6;403;1;10;10550
13196;437713437;PE;1;2937673519;105500;10;85129000;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;85;8512;851290;6;403;1;10;10550
13197;437713437;PE;1;2937673520;107500;10;87088000;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870880;6;403;1;10;10750
13198;437713437;PE;1;2937673521;107500;10;87089990;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870899;6;403;1;10;10750
13199;437713437;PE;1;2937673522;109500;10;84213990;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;84;8421;842139;6;403;1;10;10950
13200;437713437;PE;1;2937673523;107500;10;87089990;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870899;6;403;1;10;10750
13201;437713437;PE;1;2937673524;107500;10;87089990;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870899;6;403;1;10;10750
13202;437713437;PE;1;2937673525;105400;10;85111000;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;85;8511;851110;6;403;1;10;10540
13203;437713437;PE;1;2937673526;105500;10;85129000;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;85;8512;851290;6;403;1;10;10550
13204;437713437;PE;1;2937673527;107500;10;87088000;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870880;6;403;1;10;10750
13205;437713437;PE;1;2937673528;107500;10;87089100;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870891;6;403;1;10;10750
13206;437713437;PE;1;2937673529;107500;10;87083090;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870830;6;403;1;10;10750
13207;437713437;PE;1;2937673530;107500;10;87089990;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870899;6;403;1;10;10750
13208;437713437;PE;1;2937673531;105000;10;84833029;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;84;8483;848330;6;403;1;10;10500
13209;437713437;PE;1;2937673532;107500;10;87088000;6403;45307010;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;87;8708;870880;6;403;1;10;10750
13210;437708455;PE;1;2937649047;0;10;84842000;6403;45307030;3;N;45307030;2;ST;1;1;45;453;4530;45;453;4530;84;8484;848420;6;403;0;AUSENTE;AUSENTE
13211;437498442;SP;1;2936483622;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13212;437498442;SP;1;2936483622;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13213;437498442;SP;1;2936483623;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13214;437498442;SP;1;2936483623;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13215;437498442;SP;1;2936483624;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13216;437498442;SP;1;2936483624;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13217;437498442;SP;1;2936483625;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13218;437498442;SP;1;2936483625;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13219;437498442;SP;1;2936483626;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13220;437498442;SP;1;2936483626;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13221;437498442;SP;1;2936483627;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13222;437498442;SP;1;2936483627;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13223;437498442;SP;1;2936483628;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13224;437498442;SP;1;2936483628;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13225;437498442;SP;1;2936483629;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13226;437498442;SP;1;2936483629;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13227;437498442;SP;1;2936483630;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13228;437498442;SP;1;2936483630;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13229;437498442;SP;1;2936483631;1200400;0;85369090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853690;6;102;1;12;12004
13230;437498442;SP;1;2936483631;1200400;0;85369090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853690;6;102;1;12;12004
13231;437498442;SP;1;2936483632;2103700;10;85044010;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8504;850440;6;403;1;21;21037
13232;437498442;SP;1;2936483632;2103700;10;85044010;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8504;850440;6;403;1;21;21037
13233;437498442;SP;1;2936483633;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13234;437498442;SP;1;2936483633;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13235;437498442;SP;1;2936483634;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13236;437498442;SP;1;2936483634;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13237;437498442;SP;1;2936483635;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13238;437498442;SP;1;2936483635;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13239;437498442;SP;1;2936483636;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13240;437498442;SP;1;2936483636;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13241;437498442;SP;1;2936483637;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13242;437498442;SP;1;2936483637;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13243;437498442;SP;1;2936483638;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13244;437498442;SP;1;2936483638;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13245;437498442;SP;1;2936483639;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13246;437498442;SP;1;2936483639;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13247;437498442;SP;1;2936483640;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13248;437498442;SP;1;2936483640;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13249;437498442;SP;1;2936483641;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13250;437498442;SP;1;2936483641;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13251;437498442;SP;1;2936483642;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13252;437498442;SP;1;2936483642;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13253;437498442;SP;1;2936483643;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13254;437498442;SP;1;2936483643;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13255;437498442;SP;1;2936483644;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13256;437498442;SP;1;2936483644;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13257;437498442;SP;1;2936483645;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13258;437498442;SP;1;2936483645;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13259;437498442;SP;1;2936483646;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13260;437498442;SP;1;2936483646;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13261;437498442;SP;1;2936483647;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13262;437498442;SP;1;2936483647;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13263;437498442;SP;1;2936483648;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13264;437498442;SP;1;2936483648;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13265;437498442;SP;1;2936483649;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13266;437498442;SP;1;2936483649;1200400;0;85365090;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853650;6;102;1;12;12004
13267;437498442;SP;1;2936483650;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13268;437498442;SP;1;2936483650;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13269;437498442;SP;1;2936483651;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13270;437498442;SP;1;2936483651;1200400;0;85366910;6102;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;85;8536;853669;6;102;1;12;12004
13271;437498442;SP;1;2936483652;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13272;437498442;SP;1;2936483652;1001700;10;39259090;6403;AUSENTE;3;N;47440990;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;39;3925;392590;6;403;1;10;10017
13273;437606791;PB;1;2937117539;202300;10;22060090;6401;AUSENTE;3;N;47237000;2;ST;1;1;AUSENTE;AUSENTE;AUSENTE;47;472;4723;22;2206;220600;6;401;1;20;20230
13274;437606791;PB;1;2937117540;202300;10;22060090;6401;AUSENTE;3;N;47237000;2;ST;1;1;AUSENTE;AUSENTE;AUSENTE;47;472;4723;22;2206;220600;6;401;1;20;20230
13275;437606791;PB;1;2937117541;202300;10;22060090;6401;AUSENTE;3;N;47237000;2;ST;1;1;AUSENTE;AUSENTE;AUSENTE;47;472;4723;22;2206;220600;6;401;1;20;20230
13276;437606791;PB;1;2937117542;202300;10;22060090;6401;AUSENTE;3;N;47237000;2;ST;1;1;AUSENTE;AUSENTE;AUSENTE;47;472;4723;22;2206;220600;6;401;1;20;20230
13277;437606791;PB;1;2937117543;201800;10;22086000;6401;AUSENTE;3;N;47237000;2;ST;1;1;AUSENTE;AUSENTE;AUSENTE;47;472;4723;22;2208;220860;6;401;1;20;20180
13278;437605384;PB;1;2937106647;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13279;437605384;PB;1;2937106648;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13280;437605384;PB;1;2937106649;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13281;437605384;PB;1;2937106650;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13282;437605384;PB;1;2937106651;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13283;437605384;PB;1;2937106652;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13284;437605384;PB;1;2937106653;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13285;437605384;PB;1;2937106654;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13286;437605384;PB;1;2937106655;202500;10;22089000;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2208;220890;6;401;1;20;20250
13287;437605384;PB;1;2937106656;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13288;437605384;PB;1;2937106657;200500;10;22051000;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2205;220510;6;401;1;20;20050
13289;437605384;PB;1;2937106658;201800;10;22086000;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2208;220860;6;401;1;20;20180
13290;437605384;PB;1;2937106659;201800;10;22086000;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2208;220860;6;401;1;20;20180
13291;437605146;PB;1;2937110892;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13292;437605146;PB;1;2937110893;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13293;437605146;PB;1;2937110894;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13294;437605146;PB;1;2937110895;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13295;437605146;PB;1;2937110896;202500;10;22089000;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2208;220890;6;401;1;20;20250
13296;437605146;PB;1;2937110897;202300;10;22060090;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2206;220600;6;401;1;20;20230
13297;437605146;PB;1;2937110898;200500;10;22051000;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2205;220510;6;401;1;20;20050
13298;437605146;PB;1;2937110899;201800;10;22086000;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2208;220860;6;401;1;20;20180
13299;437605146;PB;1;2937110900;201800;10;22086000;6401;AUSENTE;3;N;47113020;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;47;471;4711;22;2208;220860;6;401;1;20;20180
13300;437461266;SP;1;2936304331;1004600;10;73079900;6401;46851000;3;N;20118000;2;STDIF;0;1;46;468;4685;20;201;2011;73;7307;730799;6;401;1;10;10046
13301;437665988;PE;1;2937412442;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13302;437665988;PE;1;2937412443;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13303;437665988;PE;1;2937412444;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13304;437665988;PE;1;2937412445;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13305;437665988;PE;1;2937412446;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13306;437665988;PE;1;2937412447;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13307;437665988;PE;1;2937412448;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13308;437665988;PE;1;2937412449;104900;10;84821010;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;84;8482;848210;6;403;1;10;10490
13309;437665988;PE;1;2937412450;104900;10;84821010;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;84;8482;848210;6;403;1;10;10490
13310;437665988;PE;1;2937412451;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13311;437665988;PE;1;2937412452;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13312;437665988;PE;1;2937412453;199900;10;73181500;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;73;7318;731815;6;403;1;19;19990
13313;437665988;PE;1;2937412454;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13314;437665988;PE;1;2937412455;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13315;437665988;PE;1;2937412456;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13316;437665988;PE;1;2937412457;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13317;437665988;PE;1;2937412458;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13318;437665988;PE;1;2937412459;103700;10;84212300;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;84;8421;842123;6;403;1;10;10370
13319;437665988;PE;1;2937412460;103700;10;84212300;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;84;8421;842123;6;403;1;10;10370
13320;437665988;PE;1;2937412461;0;0;61161000;6102;45307020;3;N;45412060;2;ANT;1;1;45;453;4530;45;454;4541;61;6116;611610;6;102;0;AUSENTE;AUSENTE
13321;437665988;PE;1;2937412462;0;0;61161000;6102;45307020;3;N;45412060;2;ANT;1;1;45;453;4530;45;454;4541;61;6116;611610;6;102;0;AUSENTE;AUSENTE
13322;437665988;PE;1;2937412463;1600800;10;40139000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;40;4013;401390;6;403;1;16;16008
13323;437665988;PE;1;2937412464;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13324;437665988;PE;1;2937412465;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13325;437665988;PE;1;2937412466;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13326;437665988;PE;1;2937412467;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13327;437665988;PE;1;2937412468;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13328;437665988;PE;1;2937412469;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13329;437665988;PE;1;2937412470;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13330;437665988;PE;1;2937412471;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13331;437665988;PE;1;2937412472;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13332;437665988;PE;1;2937412473;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13333;437665988;PE;1;2937412474;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13334;437665988;PE;1;2937412475;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13335;437665988;PE;1;2937412476;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
13336;437665988;PE;1;2937412477;107600;10;87141000;6403;45307020;3;N;45412060;2;ST;1;1;45;453;4530;45;454;4541;87;8714;871410;6;403;1;10;10760
