;COD_UF_EMIT;TIP_FIN_NFE;ID_PROD;CEST_COMPLETO;COD_CST;NCM_COMPLETO;CFOP_COMPLETO;EMIT_CNAE_COMPLETO;EMIT_CRT;EMIT_IND_SN;DEST_CNAE_COMPLETO;DEST_SITUACAO;TIPO_IMPOSTO;DEST_IND_SN;DEST_POSSUI_IE;EMIT_CNAE_DIVISAO;EMIT_CNAE_GRUPO;EMIT_CNAE_CLASSE;DEST_CNAE_DIVISAO;DEST_CNAE_GRUPO;DEST_CNAE_CLASSE;NCM_CAPITULO;NCM_POSICAO;NCM_SUBPOSICAO;CFOP_NATUREZA;CFOP_OPERACAO;POSSUI_CEST;CEST_SEGMENTO;CEST_ITEM
134;SE;1;2931693513;1703500;10;21039021;6401;10643000;3;N;47121000;2;ST;0;1;10;106;1064;47;471;4712;21;2103;210390;6;401;1;17;17035
135;SE;1;2931693514;0;0;12119010;6101;10643000;3;N;47121000;2;ANT;0;1;10;106;1064;47;471;4712;12;1211;121190;6;101;0;AUSENTE;AUSENTE
136;SE;1;2931693515;0;0;09071000;6101;10643000;3;N;47121000;2;ANT;0;1;10;106;1064;47;471;4712;09;0907;090710;6;101;0;AUSENTE;AUSENTE
137;SE;1;2931693516;0;0;09062000;6101;10643000;3;N;47121000;2;ANT;0;1;10;106;1064;47;471;4712;09;0906;090620;6;101;0;AUSENTE;AUSENTE
138;SE;1;2931693517;0;0;09062000;6101;10643000;3;N;47121000;2;ANT;0;1;10;106;1064;47;471;4712;09;0906;090620;6;101;0;AUSENTE;AUSENTE
139;SE;1;2931693518;1704701;10;19023000;6401;10643000;3;N;47121000;2;ST;0;1;10;106;1064;47;471;4712;19;1902;190230;6;401;1;17;17047
140;SE;1;2931693519;1704701;10;19023000;6401;10643000;3;N;47121000;2;ST;0;1;10;106;1064;47;471;4712;19;1902;190230;6;401;1;17;17047
141;SE;1;2931693520;1704701;10;19023000;6401;10643000;3;N;47121000;2;ST;0;1;10;106;1064;47;471;4712;19;1902;190230;6;401;1;17;17047
142;SE;1;2931693521;1704701;10;19023000;6401;10643000;3;N;47121000;2;ST;0;1;10;106;1064;47;471;4712;19;1902;190230;6;401;1;17;17047
143;PE;1;2934750780;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
144;PE;1;2934750781;0;0;94034000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940340;6;152;0;00;00000
145;PE;1;2934750782;0;0;94034000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940340;6;152;0;00;00000
146;PE;1;2934750783;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
147;PE;1;2934750784;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
148;PE;1;2934750785;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
149;PE;1;2934750786;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
150;PE;1;2934750787;0;0;94036000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940360;6;152;0;00;00000
151;PE;1;2934750788;0;0;94034000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940340;6;152;0;00;00000
152;PE;1;2934750789;0;0;94042100;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940421;6;152;0;00;00000
153;SC;1;2932904949;1001300;0;39222000;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3922;392220;6;101;1;10;10013
154;SC;1;2932904950;1001300;0;39222000;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3922;392220;6;101;1;10;10013
155;SC;1;2932904951;1001300;0;39222000;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3922;392220;6;101;1;10;10013
156;SC;1;2932904952;1001300;0;39222000;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3922;392220;6;101;1;10;10013
157;SC;1;2932904953;1001300;0;39222000;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3922;392220;6;101;1;10;10013
158;SC;1;2932904954;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
159;SC;1;2932904955;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
160;SC;1;2932904956;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
161;SC;1;2932904957;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
162;SC;1;2932904958;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
163;SC;1;2932904959;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
164;SC;1;2932904960;1001300;0;39229000;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3922;392290;6;101;1;10;10013
165;SC;1;2932904961;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
166;SC;1;2932904962;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
167;SC;1;2932904963;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
168;SC;1;2932904964;0;0;39174090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391740;6;101;0;AUSENTE;AUSENTE
169;SC;1;2932904965;0;0;39173290;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391732;6;101;0;AUSENTE;AUSENTE
170;SC;1;2932904966;0;0;39173290;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391732;6;101;0;AUSENTE;AUSENTE
171;SC;1;2932904967;1001300;0;39222000;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3922;392220;6;101;1;10;10013
172;SC;1;2932904968;1000500;0;39169090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3916;391690;6;101;1;10;10005
173;SC;1;2932904969;0;0;39173300;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391733;6;101;0;AUSENTE;AUSENTE
174;SC;1;2932904970;1000500;0;39169090;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3916;391690;6;101;1;10;10005
175;SC;1;2932904971;1000600;0;39172300;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391723;6;101;1;10;10006
176;SC;1;2932904972;0;0;39173300;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391733;6;101;0;AUSENTE;AUSENTE
177;SC;1;2932904973;0;0;39173300;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391733;6;101;0;AUSENTE;AUSENTE
178;SC;1;2932904974;1001300;0;39222000;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3922;392220;6;101;1;10;10013
179;SC;1;2932904975;0;0;39173240;6101;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3917;391732;6;101;0;AUSENTE;AUSENTE
180;SC;1;2930080372;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
181;SC;1;2930080373;0;0;48191000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4819;481910;6;102;0;AUSENTE;AUSENTE
182;SC;1;2930080374;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
183;SC;1;2930080375;0;0;48219000;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;48;4821;482190;6;102;0;AUSENTE;AUSENTE
184;SC;1;2930080376;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
185;SC;1;2930080377;0;0;39232190;6102;AUSENTE;3;N;22293030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;22;222;2229;39;3923;392321;6;102;0;AUSENTE;AUSENTE
186;PA;1;2930389806;0;0;44079990;6101;AUSENTE;3;N;47440990;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;474;4744;44;4407;440799;6;101;0;AUSENTE;AUSENTE
187;ES;1;2934189931;0;0;94036000;6101;AUSENTE;3;N;47547010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4754;94;9403;940360;6;101;0;AUSENTE;AUSENTE
188;ES;1;2934189932;0;0;94036000;6101;AUSENTE;3;N;47547010;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4754;94;9403;940360;6;101;0;AUSENTE;AUSENTE
189;PE;1;2934393963;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
190;PE;1;2934393964;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
191;PE;1;2934393965;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
192;PE;1;2934393966;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
193;PE;1;2934393967;2105301;0;85171300;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;85;8517;851713;6;152;1;21;21053
194;PE;1;2935191491;0;0;94042900;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940429;6;152;0;00;00000
195;PE;1;2935195878;0;0;94042900;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940429;6;152;0;00;00000
196;PB;1;2933590489;300500;10;22011000;6403;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;22;2201;220110;6;403;1;30;30050
197;PB;1;2933590490;301001;10;22021000;6403;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;22;2202;220210;6;403;1;30;30100
198;PB;1;2933590491;1401200;0;48236900;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4823;482369;6;102;1;14;14012
199;PB;1;2933590492;0;0;21033021;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2103;210330;6;102;0;AUSENTE;AUSENTE
200;PB;1;2933590493;0;0;48116090;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4811;481160;6;102;0;AUSENTE;AUSENTE
201;PB;1;2933590494;0;0;48116090;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4811;481160;6;102;0;AUSENTE;AUSENTE
202;PB;1;2933590495;0;0;20079990;6102;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;20;2007;200799;6;102;0;AUSENTE;AUSENTE
203;PB;1;2933590496;1702900;10;19019020;6403;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;19;1901;190190;6;403;1;17;17029
204;PB;1;2933590497;2004600;0;48183000;6102;AUSENTE;3;N;56112030;2;STDIF;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4818;481830;6;102;1;20;20046
205;PB;1;2933590498;0;0;21039019;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2103;210390;6;102;0;AUSENTE;AUSENTE
206;PB;1;2933590499;1703500;0;21039091;6102;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2103;210390;6;102;1;17;17035
207;PB;1;2933590500;0;0;20099000;6102;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;20;2009;200990;6;102;0;AUSENTE;AUSENTE
208;PB;1;2933590501;0;0;21033021;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2103;210330;6;102;0;AUSENTE;AUSENTE
209;PB;1;2933590502;0;0;48195000;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4819;481950;6;102;0;AUSENTE;AUSENTE
210;PB;1;2933590503;0;0;04049000;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;04;0404;040490;6;102;0;AUSENTE;AUSENTE
211;PB;1;2933590504;1700900;0;18069000;6102;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;18;1806;180690;6;102;1;17;17009
212;PB;1;2933590505;0;0;21069090;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2106;210690;6;102;0;AUSENTE;AUSENTE
213;PB;1;2933590506;0;0;18062000;6102;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;18;1806;180620;6;102;0;AUSENTE;AUSENTE
214;PB;1;2933590507;2806200;0;21032090;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2103;210320;6;102;1;28;28062
215;PB;1;2933590508;2806200;0;21032090;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2103;210320;6;102;1;28;28062
216;PB;1;2933590509;0;0;48195000;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4819;481950;6;102;0;AUSENTE;AUSENTE
217;PB;1;2933590510;0;0;48219000;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4821;482190;6;102;0;AUSENTE;AUSENTE
218;PB;1;2933590511;0;0;21039099;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2103;210390;6;102;0;AUSENTE;AUSENTE
219;PB;1;2933590512;1709001;0;20011000;6102;AUSENTE;3;N;56112030;2;ST;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;20;2001;200110;6;102;1;17;17090
220;PB;1;2933590513;0;0;21069090;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;21;2106;210690;6;102;0;AUSENTE;AUSENTE
221;PB;1;2933590514;0;0;48194000;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4819;481940;6;102;0;AUSENTE;AUSENTE
222;PB;1;2933590515;1401200;0;48236900;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;48;4823;482369;6;102;1;14;14012
223;PB;1;2933590516;0;0;19019090;6102;AUSENTE;3;N;56112030;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;56;561;5611;19;1901;190190;6;102;0;AUSENTE;AUSENTE
224;PE;1;2940316488;0;0;94042900;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940429;6;152;0;00;00000
225;PE;1;2935301752;0;0;94014100;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9401;940141;6;152;0;00;00000
226;PE;1;2935301753;0;0;94018000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9401;940180;6;152;0;00;00000
227;PE;1;2935301754;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
228;PE;1;2935301755;0;0;94036000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940360;6;152;0;00;00000
229;PE;1;2935301756;0;0;94042900;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940429;6;152;0;00;00000
230;PE;1;2935301757;0;0;94041000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940410;6;152;0;00;00000
231;PE;1;2935301758;0;0;70060000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;70;7006;700600;6;152;0;00;00000
232;PE;1;2935301759;0;0;94034000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940340;6;152;0;00;00000
233;PE;1;2935301760;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
234;PE;1;2935301761;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
235;PE;1;2938146884;0;0;94042900;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940429;6;152;0;00;00000
236;PE;1;2938146885;0;0;94041000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940410;6;152;0;00;00000
237;PE;1;2938146886;0;0;94041000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940410;6;152;0;00;00000
238;PE;1;2938146887;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
239;PE;1;2938146888;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
240;PE;1;2938146889;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
241;PE;1;2938146890;0;0;94016100;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9401;940161;6;152;0;00;00000
242;PE;1;2938146891;0;0;94016100;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9401;940161;6;152;0;00;00000
243;PE;1;2938146892;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
244;PE;1;2938146893;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
245;PE;1;2938146894;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
246;PE;1;2938146895;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
247;PE;1;2938146896;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
248;PE;1;2938146897;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
249;PE;1;2938146898;0;0;94034000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940340;6;152;0;00;00000
250;PE;1;2938146899;0;0;94034000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940340;6;152;0;00;00000
251;PE;1;2938146900;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
252;PE;1;2938146901;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
253;PE;1;2938146902;0;0;94041000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9404;940410;6;152;0;00;00000
254;PE;1;2938146903;0;0;94035000;6152;AUSENTE;3;N;47539000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;475;4753;94;9403;940350;6;152;0;00;00000
255;RJ;1;2932814636;2803900;0;42023200;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420232;6;102;1;28;28039
256;RJ;1;2932814637;2803900;0;42023200;6102;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;42;4202;420232;6;102;1;28;28039
257;RJ;1;2931733235;2806100;0;94049000;6101;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;94;9404;940490;6;101;1;28;28061
258;RJ;1;2931733236;2806100;0;94049000;6101;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;94;9404;940490;6;101;1;28;28061
259;RJ;1;2931733237;2806100;0;94049000;6101;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;94;9404;940490;6;101;1;28;28061
260;RJ;1;2931733238;2806100;0;94049000;6101;AUSENTE;3;N;47822020;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4782;94;9404;940490;6;101;1;28;28061
261;SP;1;2934139127;2805900;0;61099000;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;152;1;28;28059
262;SP;1;2934139128;2805900;0;61099000;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;152;1;28;28059
263;SP;1;2934139129;2805900;0;61099000;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;152;1;28;28059
264;SP;1;2934139130;2805900;0;61099000;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;152;1;28;28059
265;SP;1;2934139131;2805900;0;61099000;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;152;1;28;28059
266;SP;1;2934139132;2805900;0;61099000;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;152;1;28;28059
267;SP;1;2934139133;2805900;0;61099000;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;152;1;28;28059
268;SP;1;2934139134;2805900;0;61099000;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6109;610990;6;152;1;28;28059
269;SP;1;2934139135;2805900;0;61034300;6151;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6103;610343;6;151;1;28;28059
270;SP;1;2934139136;2805900;0;61034300;6151;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;61;6103;610343;6;151;1;28;28059
271;SP;1;2934139137;2805900;0;62034300;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;62;6203;620343;6;152;1;28;28059
272;SP;1;2934139138;2805900;0;62034300;6152;AUSENTE;3;N;47814000;2;ANT;0;1;AUSENTE;AUSENTE;AUSENTE;47;478;4781;62;6203;620343;6;152;1;28;28059
